#ID	TYPE	CLASS	INSTANCE_NAME	DESCR	EXT_LINK	COMMENT	TIME	BEGINTERVAL	ENDINTERVAL	N.ANN_DOC.USER	N.ANN_DOC.ALL	HAS_PARTS
PER44178321507347308	ENTITY	PER	several UK politicians	politicians who gave statements on the ongoing events - 2008-10-24		no er				0	1	
SPE57356128416240355	EVENT	SPEECH_COGNITIVE	announced-SE - (Steve Jobs)	Steve Jobs announced the development at a developers ' conference ,	announce.01		2008-06-09			1	1	PER19274271332322852_Arg0
OTH57384457951243371	EVENT	OTHER	resigned-SE - (Steve Jobs)	Apple executive Steve Jobs resigns	resign.01		2011-08-24			2	2	PER19274271332322852_Arg0
PER39486458556445323	ENTITY	PER	Subcontractors	of Airbus (cut jobs)						0	1	
PRO39561657441219176	ENTITY	PRO	A new airliner	general						0	1	
LOC27738494504153473	ENTITY	LOC	London, UK		http://dbpedia.org/resource/London					0	3	
ORG44179864762149858	ENTITY	ORG	companies	smaller companies in the Russell 2000 Index						0	1	
OTH40798905040981065	EVENT	OTHER	run 7 october 2008 dow	dow's run 7 october 2008		MS: no er	2008-10-07			0	1	FIN39323676120351079_Arg1
PER45384666746948132	ENTITY	PER	Chrysler employees							1	1	
SPE39753180404969467	EVENT	SPEECH_COGNITIVE	said VUA	Gallois said job cuts			2007-02-28			0	1	PER37154720797907240_Arg0
PRO55736023743968165	ENTITY	PRO	Apple website and customer service line	Apple website and customer service line		CONJ				0	1	
OTH40866867594609388	EVENT	OTHER	end the day dow 6 may 2010	dow to end the day 6 may 2010		MS: no er	2010-05-06			0	1	FIN39323676120351079_Arg1
OTH40007248568632246	EVENT	OTHER	defeat VUA	Northrop and EADS defeated Boeing			2008-02-XX			0	2	ORG37154720130514282_Arg0 ORG37154720003835631_Arg0 ORG37154719725500990_Arg1 FIN39498080489558939_Argm-LOC
SPE39990554655029141	EVENT	SPEECH_COGNITIVE	say VUA	Loong about A380 success			2007-10-17			0	1	PER27573679404580314_Arg0
OTH39657767160129873	EVENT	OTHER	operate VUA	Singapore Airlines will operate A380				2006-07-XX		0	1	ORG37154720265874633_Arg0 PRO37154719590532628_Arg1
OTH39566157939570499	EVENT	OTHER	Seek-EHU	GM Chrysler seek aid			XXXX-XX-XX			1	1	ORG37406424291734298_Arg0 ORG37406424148086837_Arg0 ORG37406423422624299_Arg0
OTH39580890634467500	EVENT	OTHER	sales	sales of A380 to break even				XXXX-XX-XX		0	1	PRO37154719590532628_Arg1
ORG35073822103445135	ENTITY	ORG	Apple Ennesima Prova	Dimostrazione a Giulia	http://dbpedia.org/resource/Apple_inc.					0	2	
OTH39657043036120072	EVENT	OTHER	revealed VUA	of A380			2005-01-XX			0	1	PRO37154719590532628_Arg1
ORG27744289770758585	ENTITY	ORG	Xiamen Airlines (XiamenAir)		http://dbpedia.org/resource/Xiamen_Airlines					0	1	
OTH39911174078607223	EVENT	OTHER	improve VUA	Aer Lingus improves its network			2007-06-09			0	1	ORG27734136303656824_Arg0 PRO39493745301936813_Arg1
SPE57363592960942059	EVENT	SPEECH_COGNITIVE	praised S7-SE - (Steve Jobs)	he praised the device 's antenna design 	praise.01		2010-06-07			1	1	PER19274271332322852_Arg0
OTH40262074047792256	EVENT	OTHER	gained	CAC gained 21 august 2009		MS: no er	2009-08-21			0	1	FIN39675879107047155_Arg1
ORG44060137689643763	ENTITY	ORG	Central banks across the world		http://dbpedia.org/resource/Central_bank					0	2	
SPE39990415537935709	EVENT	SPEECH_COGNITIVE	applauded VUA	Loong applauded success A380			2007-10-17			0	1	PER27573679404580314_Arg0 ORG37154720265874633_Arg1
ORG27744131024879930	ENTITY	ORG	China Eastern Airlines Corporation Limited		http://dbpedia.org/resource/China_Eastern_Airlines					0	0	
OTH40794824774427735	EVENT	OTHER	serve VUA	A380 Bangkok				XXXX-XX-XX		0	1	LOC27730712231706890_Arg0 LOC27733053088199562_Arg1
OTH40544058948710360	EVENT	OTHER	Build-EHU	GM build Aura			2009-06-05			0	0	ORG37406424148086837_Arg0
OTH39579223452028312	EVENT	OTHER	attended	ceremony of Airbus			2005-01-18			0	1	PER39397109454908568_Arg0
OTH40795471541723530	EVENT	OTHER	leave2 VUA	A380 4 hours after accident			2007-09-01			0	1	PRO37154719590532628_Arg0
ORG27736335435583953	ENTITY	ORG	Lockheed Martin		http://dbpedia.org/resource/Lockheed_Martin					0	2	
OTH40545092691684211	EVENT	OTHER	lose	US stock markets losing 24%			1987-10-19			0	0	FIN39326930888384754_Arg0
PRO55738480636456430	ENTITY	PRO	feature to record video	iPhone feature						0	1	
OTH36654158388810291	EVENT	OTHER	unveil FBK	Jobs unveils IPhone4 and IOS4		MS: no er	2010-06-07			0	2	PRO36042008717728899_Arg1
PRO46393269773436738	ENTITY	PRO	Ford Falcon		http://dbpedia.org/resource/Ford_Falcon					2	2	
PER39480365001145214	ENTITY	PER	People working on 3D digital mock-up	of the A3380						0	1	
SPE57304737669126772	EVENT	SPEECH_COGNITIVE	said S24-SE - (Steve Jobs)	He said that Apple is getting ready for the transition from PowerPC to Intel .	say.01		2005-06-06			1	1	PER19274271332322852_Arg0
SPE40453228491361237	EVENT	SPEECH_COGNITIVE	Speech-EHU	Obama speech			2009-06-01			0	0	PER37406424967115208_Arg0
OTH40797477450859953	EVENT	OTHER	was 6 october 2008 dow	dow was down 6 october 2008		MS: no er	2008-10-06			0	1	FIN39323676120351079_Arg1
OTH40448233418873031	EVENT	OTHER	total	the Fed totaled US$ 180 billion		no er	2008-09-18			0	1	ORG39936557985692412_Arg1
OTH57180529697087435	EVENT	OTHER	sells (music)	while the iTunes Music Store is branded, the music it sells is not						1	1	PRO19274271475601598_Arg0
OTH40014177204437470	EVENT	OTHER	favor VUA	USAF favored 767			XXXX-XX-XX			0	1	ORG37154720392556611_Arg0
SPE39051635948205092	EVENT	SPEECH_COGNITIVE	State-EHU	Obama stated GM restructure			2009-06-01			1	1	PER37406424967115208_Arg0
SPE40079626916883447	EVENT	SPEECH_COGNITIVE	cite VUA	GAO citing flaws USAF bid			2008-06-18			0	1	ORG27981991098616896_Arg0
OTH40780993920871742	EVENT	OTHER	fall 10 august 2007 dow	dow after falling 10 august 2007		MS: no er	2007-08-10			0	1	FIN39323676120351079_Arg1
SPE39740693550576170	EVENT	SPEECH_COGNITIVE	reports	BoA reports		no er	2009-10-16			0	1	ORG39669852667789054_Arg0
SPE57365257163222994	EVENT	SPEECH_COGNITIVE	said S17-SE - (Steve Jobs)	, Jobs said that iPhone 4 had only been out for 22 days and	say.01		2010-07-16			1	1	PER19274271332322852_Arg0
LOC27735070429447634	ENTITY	LOC	Frankfurt, Germany (Hessen)		http://dbpedia.org/resource/Frankfurt					1	3	
ORG55735275446368827	ENTITY	ORG	AT&amp;T	American multinational telecommunications corporation	http://dbpedia.org/resource/AT&amp;T					0	1	
PRO47082447420403803	ENTITY	PRO	website of Apple Inc.			no er				0	3	
PRO55898501391816417	ENTITY	PRO	features of the iPod nano							0	1	
PRO39503428423512753	ENTITY	PRO	plastic and carbon	materials used for a plane						0	0	
LOC27744527297646588	ENTITY	LOC	Australia		http://dbpedia.org/resource/Australia					1	2	
FIN47037442917811061	ENTITY	FIN	US car market							1	1	
SPE40166101260816896	EVENT	SPEECH_COGNITIVE	Say-EHU	GM said lost 5.9bil			XXXX-XX-XX			0	0	ORG37406424148086837_Arg0
SPE57365657659384090	EVENT	SPEECH_COGNITIVE	dismissed S11-SE - (Steve Jobs)	but dismissed the existence of an Antennagate 	dismiss.01		2010-07-16			1	1	PER19274271332322852_Arg0
OTH39653816157572207	EVENT	OTHER	journey VUA	the return journey of 777				XXXX-XX-XX		0	1	
ORG46393757642503177	ENTITY	ORG	Saturn dealership network							1	1	
OTH40544116594493881	EVENT	OTHER	reach	US stock markets reach 12-year lows		no er	2009-03-05			0	1	FIN39326930888384754_Arg0
SPE39047044628403999	EVENT	SPEECH_COGNITIVE	Explain-EHU	Obama explained rationale plan			2009-06-01			1	1	PER37406424967115208_Arg0
OTH39741920461029637	EVENT	OTHER	receiving VUA	Singapore will receiving A380			2007-10-XX			0	1	ORG37154720265874633_Arg0 PRO37154719590532628_Arg1
OTH40795018115197866	EVENT	OTHER	was 20 september 2008 dow 	dow was up 20 september 2008		MS: no er	2008-09-20			0	1	FIN39323676120351079_Arg1
OTH39987719938471546	EVENT	OTHER	greet VUA	A380 was greeted by 400 guests			2007-10-17			0	1	
OTH39674581431716939	EVENT	OTHER	planned VUA	A380 Singapore Airlines delay			2005-11-08			0	1	
PER47026018255815296	ENTITY	PER	Martin Mann	Judge of the lawsuit between Beatles Apple Corps and Apple Computer		no er				0	1	
OTH39656625844515020	EVENT	OTHER	flight VUA	first flight A380				2005-04-27	2005-04-28	0	1	PRO37154719590532628_Arg1 LOC27573365163308465_Argm-LOC LOC27573199898348391_Argm-LOC
OTH39841060305428277	EVENT	OTHER	Sale-EGU	GM March sales			2009-03-XX			1	1	ORG37406424148086837_Arg0
SPE39044525655918983	EVENT	SPEECH_COGNITIVE	Comment-EHU	Mulally commented profits			XXXX-XX-XX			1	1	PER37406424840192289_Arg0
PER45385885685493156	ENTITY	PER	Stephen Harper		http://dbpedia.org/resource/Stephen_Harper					1	1	
PRO27734585369430948	ENTITY	PRO	Airbus A330 aircraft		http://dbpedia.org/resource/Airbus_A330					0	1	
PRO55741219637303792	ENTITY	PRO	iPod with video and video section							0	1	
PRO39561857490324762	ENTITY	PRO	22 new Boeing 787 Dreamliners	Aeroflot negotiates purchase of these 22						0	1	
FIN39498128122418767	ENTITY	FIN	the biggest contract	since JSF						0	1	
OTH40877572804614759	EVENT	OTHER	growth 10 october 2008 dow	dow's growth continued 10 october 2008		MS: no er	2008-10-10			0	1	FIN39323676120351079_Arg1
PRO47186052778586394	ENTITY	PRO	Mac OS X Lion, iOS 5 and iCloud			COORD				0	1	
PRO36276501830687088	ENTITY	PRO	iPhone 4 VUA	iOS smartphone developed by Apple Inc.	http://dbpedia.org/page/IPhone_4					0	4	
FIN36825527747670669	ENTITY	FINANCIAL	FTSE 100	FTSE 100		centroid entity				0	0	
PRO47182979062909041	ENTITY	PRO	Macbook pro		http://dbpedia.org/resource/MacBook_Pro					0	2	
ORG37154720392556611	ENTITY	ORG	USAF	USAF (centroid entity)	http://dbpedia.org/page/United_States_Air_Force	centroid entity				0	5	
OTH39656225900174710	EVENT	OTHER	flying VUA	A380 flying 840 people				XXXX-XX-XX		0	1	PRO37154719590532628_Arg1
OTH40093367728013694	EVENT	OTHER	celebrate VUA	the new 787			2007-07-08			0	1	PRO37154719263852456_Arg1
PRO46393878000774514	ENTITY	PRO	Saturn Astra		http://dbpedia.org/resource/Opel_Astra					1	1	
PRO47186568211905085	ENTITY	PRO	Gizmodo technology blog		http://dbpedia.org/resource/Gizmodo					0	1	
OTH40177888268493410	EVENT	OTHER	Give-EHU	Government give GM 30bil			XXXX-XX-XX			1	1	ORG37406424148086837_Arg2
PRO55738513220557043	ENTITY	PRO	feature to record video and sound	iPhone feature		CONJ				0	1	
SPE40168288281837776	EVENT	SPEECH_COGNITIVE	Announce-EHU	GM announced plans shut down			2009-05-15			1	1	ORG37406424148086837_Arg0
PER44177514150997758	ENTITY	PER	we	Japaneses		not sure if "we" refers to the Japaneses or not				0	1	
OTH36648122265210328	EVENT	OTHER	development FBK	development of IPhone4		MS: no er		XXXX-XX-XX		0	1	PRO36042008717728899_Arg1
ORG45379618436788864	ENTITY	ORG	domestically owned manufacturers							1	1	
SPE40532554616221473	EVENT	SPEECH_COGNITIVE	Rename-EHU	Ford rename Five Hundred			XXXX-XX-XX			1	1	ORG37406423869806668_Arg0
OTH40888856860250588	EVENT	OTHER	rally	global stock markets rally as banks infuse cash - 2008-09-18			2008-09-18			0	1	FIN40197049224228580_Arg1
OTH39910273383111989	EVENT	OTHER	be2 VUA	787 will be first airliner composite material				2008-XX-XX		0	3	PRO37154719263852456_Arg1 PRO39503480586209049_Arg2
SPE39743994236124839	EVENT	SPEECH_COGNITIVE	Say-EHU	Ford said sales improved			2010-03-02			1	1	ORG37406423869806668_Arg0
PRO39477555731536083	ENTITY	PRO	The 737-800 range							0	1	
PER45382007091106738	ENTITY	PER	workforces - GM and Chrysler							1	1	
OTH40793594138566616	EVENT	OTHER	delay	A380 accident			2007-09-01			0	1	
SPE39829759420260693	EVENT	SPEECH_COGNITIVE	State-EHU	GM stated stop production			XXXX-XX-XX			1	1	ORG37406424148086837_Arg0
PRO39493559718147512	ENTITY	PRO	24 A320s	Airbus aircraft						0	1	
LOC27733102228861157	ENTITY	LOC	Thailand		http://dbpedia.org/resource/Thailand					0	1	
PRO47186619569972798	ENTITY	PRO	Apple mobile devices							0	1	
ORG55760098451618536	ENTITY	ORG	NPD Group	market research company	http://dbpedia.org/resource/NPD_Group					0	1	
PRO56093056729844537	ENTITY	PRO	trademark	trademark	http://dbpedia.org/resource/Trademark	GEN				0	2	
SPE39137402905192653	EVENT	SPEECH_COGNITIVE	Call-EHU	Henderson called new GM			2009-06-01			1	1	PER37406425118763133_Arg0
OTH40084940407028825	EVENT	OTHER	improve VUA	improving safety Airbus				XXXX-XX-XX		0	1	ORG37154719430036883_Arg0
PRO47042438350521240	ENTITY	PRO	two Chrysler plants							1	1	
OTH57464019564915945	EVENT	OTHER	sell TV episodes-SE - iTunes Music Stores	 and more recently has begun to sell TV episodes 	sell.01		2006-06-20			1	1	PRO19274271475601598_Arg0
OTH40873908419963245	EVENT	OTHER	fall at 8,579 10 october 2008 dow	dow fell at 8,579 10 october 2008		MS: no er	2008-10-10			0	1	FIN39323676120351079_Arg1
OTH20564017218167344	EVENT	OTHER	provide (iPhone 3G - internet access)					2008-06-09		0	3	
PRO37154720946869865	ENTITY	PRO	Boeing 777	Boeing 777 (centroid entity)	http://dbpedia.org/page/Boeing_777	centroid entity				0	3	
OTH40372562169792585	EVENT	OTHER	crush	financial crush from the US dollar		no er		XXXX-XX-XX		0	1	FIN40369405063703585_Arg3
ORG44082372256733004	ENTITY	ORG	several national banks	Bank of England, Bank of Canada, Bank of Japan, European Central Bank, Swiss National Bank		no er (CONJ)				0	1	
OTH39669397760406768	EVENT	OTHER	show VUA	Paris Air Show				2005-06-13		0	1	
OTH40797560763028357	EVENT	OTHER	increase 6 october 2008 dow	dow was down is an increase 6 october 2008		MS: no er	2008-10-06			0	1	FIN39323676120351079_Arg1
OTH39648959222366444	EVENT	OTHER	delivered VUA	60 Dreamliners delivered to 6 Chinese airlines			XXXX-XX-XX			0	1	PRO37154719263852456_Arg1 ORG39475377327774025_Arg2 ORG37154719725500990_Arg0
OTH39744684457632972	EVENT	OTHER	Decision-EHU	Ford decided name F			XXXX-XX-XX			1	1	ORG37406423869806668_Arg0
OTH39754210639986210	EVENT	OTHER	land VUA	A380 land in USA			2007-03-19			0	1	PRO37154719590532628_Arg1 LOC27735327659249054_Argm-LOC
SPE40002654894673385	EVENT	SPEECH_COGNITIVE	translate VUA	Xinhua translated Djamal			2007-12-20			0	1	ORG27584515637202616_Arg0
OTH41484573842214094	EVENT	OTHER	71526-15-promised				XXXX-XX-XX			0	1	ORG37154719725500990_Arg0
OTH40817517241826918	EVENT	OTHER	reach a level 5 march 2009 dow	dow reaching a level 5 march 2009		MS: no er	2009-03-05			0	1	FIN39323676120351079_Arg0
OTH40518289736502774	EVENT	OTHER	Sale-EHU	Toyota sales			2010-02-XX			1	1	ORG37406424004775673_Arg0
OTH37246832070234855	EVENT	OTHER	obtain-iPhone4-EHU	Gizmodo obtained prototype			2010-04			1	1	PRO36907219772334161_Arg1
SPE57304365132363357	EVENT	SPEECH_COGNITIVE	said S20-SE - (Steve Jobs)	This switch , he said , would happen beginning next year .	say.01		2005-06-06			1	1	PER19274271332322852_Arg0
ORG39495940758598218	ENTITY	ORG	Air Carriers	list of air carriers						0	1	
FIN45380706320380565	ENTITY	FIN	TARP		http://dbpedia.org/resource/Troubled_Asset_Relief_Program					1	1	
FIN40257982401561392	ENTITY	FIN	FTSE CAC and DAX	conj of three indexes		MS: no er				0	1	
OTH40448127404906458	EVENT	OTHER	coordinate 6-7 may 2010 nasdaq	nasdaq coordinated 6-7 may 2010		MS: no er	2010-05-XX			0	1	FIN39324663297288769_Arg0
SPE57366930432668675	EVENT	SPEECH_COGNITIVE	saying-SE - (Steve Jobs)	Apple CEO Steve Jobs unveiled the new products at the Cupertino , California event , saying the company	say.01		2010-10-20			1	1	PER19274271332322852_Arg0
PRO55725855566434151	ENTITY	PRO	dial number and make phone calls	features of the iPhone		CONJ				0	1	
SPE40164350233736333	EVENT	SPEECH_COGNITIVE	Announce-EHU	GM announced lost 6bil			XXXX-XX-XX			0	0	ORG37406424148086837_Arg0
OTH40430670854510218	EVENT	OTHER	risen 20 sept 2008 nasdaq	nasdaq has risen 20 september 2008		MS: no er	2008-09-20			0	1	FIN39324663297288769_Arg1
LOC47036343427253889	ENTITY	LOC	European governments							1	1	
PRO19274272740361516	ENTITY	PRO	IPOD NANO	iPod nano	http://dbpedia.org/resource/IPod_Nano	centroid entity				0	4	
OTH39829516528702421	EVENT	OTHER	Offer-EHU	GM offer buyouts			XXXX-XX-XX			1	1	ORG37406424148086837_Arg0
OTH57194380717998018	EVENT	OTHER	have S9-SE - (iPod)	iPods sold in France already have the volume limited 						1	1	
FIN47024731567885425	ENTITY	FIN	Apple share prices							0	1	
PRO39481116678529053	ENTITY	PRO	Final Boeing 717	delivered to AirTran						0	1	
OTH39674283952854384	EVENT	OTHER	launch VUA	Singapore Airlines A380				2006-11-XX		0	1	ORG37154720265874633_Arg0 PRO37154719590532628_Arg1
OTH40251179892991467	EVENT	OTHER	Do-EHU	GM did right UK			XXXX-XX-XX			1	1	ORG37406424148086837_Arg0
OTH57193984997707814	EVENT	OTHER	use-SE - (iPod)	a class-action lawsuit was filed against Apple in January over claims of hearing loss from iPod use	use.01		2006-01			1	1	PRO19274272200451092_Arg1
OTH57192925920334989	EVENT	OTHER	marketed-SE - (iPod)	 iPod portable music player , which is made by Apple Computer and marketed alongside the iTunes Music Store	market.01		XXXX-XX-XX			1	1	PRO19274272200451092_Arg1
FIN46419614611241826	ENTITY	FIN	GM's stock							1	1	
SPE57355895879120057	EVENT	SPEECH_COGNITIVE	described-SE - (Steve Jobs)	he update will also be available to iPod Touch users for what Steve Jobs described as  a nominal charge '	describe.01		2008-03-XX			1	1	PER19274271332322852_Arg0
PER44179505317472242	ENTITY	PER	trader	a trader who mistyped an order		no er				0	1	
OTH39925115583252683	EVENT	OTHER	fall	NIKKEI has fallen since beginning of 2008		MS: no er		2008-01-01	2008-11-18	0	1	FIN39755153334854979_Arg1
OTH57181372603639193	EVENT	OTHER	renamed (to iTunes Music Store)	The store was renamed to iTunes Music Store in 2006	rename.01		2006			1	1	PRO19274271475601598_Arg1
OTH39585933414241522	EVENT	OTHER	entered VUA	McCain entered emails				XXXX-XX-XX		0	1	PRO39474701485860973_Arg1 PRO39474446636121909_Arg2 PER27736869768591825_Arg0
ORG27983976340483649	ENTITY	ORG	Der Spiegel		http://dbpedia.org/page/Der_Spiegel					0	1	
ORG39496023923453247	ENTITY	ORG	Local Airlines	Indonesia Airlines						0	1	
OTH36545890699116512	EVENT	OTHER	call on IPhone 4 FBK	IPhone 4 dropped calls		MS: no er		XXXX-XX-XX		0	1	PRO36042008717728899_Argm-OTHER
PRO55898465939579653	ENTITY	PRO	iPod Classic 6th generation							0	1	
OTH40792037690843725	EVENT	OTHER	issue VUA	787 project					2009-12-16	0	1	
SPE57364461924812353	EVENT	SPEECH_COGNITIVE	noted S29-SE - (Steve Jobs)	 Jobs also noted that over five billion iOS applications	note.01		2010-06-07			1	1	PER19274271332322852_Arg0
SPE39140601195567735	EVENT	SPEECH_COGNITIVE	State-EHU	Henderson stated build where sell			2009-06-01			1	1	PER37406425118763133_Arg0
FIN39496703588597410	ENTITY	FIN	Commercial leasing rights	owned by AirTanker						0	1	
PRO47041690110532455	ENTITY	PRO	GM logo							1	1	
ORG39495781608268515	ENTITY	ORG	Detik.com	news site	http://dbpedia.org/page/DetikCom					0	1	
OTH57382666372140145	EVENT	OTHER	unveil SE - (Steve Jobs - June)	He briefly made an appearance in March and June to unveil the iPad 2 and the iCloud , an online cloud computing service .	unveil.01		2011-06			1	1	PER19274271332322852_Arg0
OTH40783906437120013	EVENT	OTHER	send	China sent global stock markets into a tumble - 2007-02-27		no er	2007-02-27			0	1	FIN40197049224228580_Arg1
SPE40183181778549007	EVENT	SPEECH_COGNITIVE	reply VUA	Carson replied about resolution US and Russia			2007-06-10			0	1	PER37154720533456927_Arg0
OTH40794434484740711	EVENT	OTHER	leave VUA	A380 leaving parking space			2007-09-01			0	1	PRO37154719590532628_Arg0 LOC39561143721194958_Arg1
SPE39140508458746049	EVENT	SPEECH_COGNITIVE	State-EHU	Henderson stated no coverage continents			2009-06-01			1	1	PER37406425118763133_Arg0
PRO45386259472743628	ENTITY	PRO	seedlings							1	1	
SPE39660105450626276	EVENT	SPEECH_COGNITIVE	State-EHU	Chrysler stated too many dealers			2009-05-14			1	1	ORG37406423422624299_Arg0
OTH39565754771762551	EVENT	OTHER	Run out-EHU	GM Chrysler run out funds			2008-12-XX			1	1	ORG37406424291734298_Arg2
